country,season,country_2,seller_raw,buyer_raw,team_name,league,transfer_type,player_name,player_url,player_position,player_age,player_nationality,club_2,league_2,transfer_fee,is_loan,transfer_notes,window,in_squad,appearances,goals,minutes_played,team_url,season_start,buyer_clean,seller_clean,rivalry_proximity,pos_clean,seller_norm,buyer_norm
Spain,2020,Spain,cd mirandés,real sociedad,Real Sociedad,LaLiga,Arrivals,Martín Merquelanz,https://www.transfermarkt.com/martin-merquelanz/profil/spieler/289272,Left Winger,25,Spain,CD Mirandés,LaLiga2,,TRUE,End of loan 21/07/2020,Summer,38,17,0,715,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2020,2020,real sociedad,cd mirandés,,left winger,cd mirands,real sociedad
Spain,2020,Spain,cd mirandés,real sociedad,Real Sociedad,LaLiga,Arrivals,Jon Guridi,https://www.transfermarkt.com/jon-guridi/profil/spieler/289257,Central Midfield,25,Spain,CD Mirandés,LaLiga2,,TRUE,End of loan 21/07/2020,Summer,34,22,0,1028,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2020,2020,real sociedad,cd mirandés,,central midfield,cd mirands,real sociedad
Spain,2020,Spain,cd mirandés,villarreal cf,Villarreal CF,LaLiga,Arrivals,Enric Franquesa,https://www.transfermarkt.com/enric-franquesa/profil/spieler/282700,Left-Back,23,Spain,CD Mirandés,LaLiga2,,TRUE,End of loan 21/07/2020,Summer,,,,,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2020,2020,villarreal,cd mirandés,,left-back,cd mirands,villarreal
Spain,2020,Spain,cd tenerife,celta de vigo,Celta de Vigo,LaLiga,Arrivals,Robert Mazan,https://www.transfermarkt.com/robert-mazan/profil/spieler/181619,Left-Back,26,Slovakia,CD Tenerife,LaLiga2,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2020,2020,celta de vigo,cd tenerife,,left-back,cd tenerife,celta de vigo
Spain,2020,Spain,cd tenerife,real madrid,Real Madrid,LaLiga,Arrivals,Dani Gómez,https://www.transfermarkt.com/dani-gomez/profil/spieler/422460,Centre-Forward,21,Spain,CD Tenerife,LaLiga2,,TRUE,End of loan 21/07/2020,Summer,,,,,https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2020,2020,real madrid,cd tenerife,,centre-forward,cd tenerife,real madrid
Spain,2020,Netherlands,feyenoord,celta de vigo,Celta de Vigo,LaLiga,Arrivals,Renato Tapia,https://www.transfermarkt.com/renato-tapia/profil/spieler/277137,Defensive Midfield,25,Peru,Feyenoord,Eredivisie,0,FALSE,"",Summer,35,34,0,2817,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2020,2020,celta de vigo,feyenoord,,defensive midfield,feyenoord,celta de vigo
Spain,2020,Spain,girona,celta de vigo,Celta de Vigo,LaLiga,Arrivals,Jozabed Sánchez,https://www.transfermarkt.com/jozabed-sanchez/profil/spieler/207924,Central Midfield,29,Spain,Girona,LaLiga2,,TRUE,End of loan 24/08/2020,Summer,,,,,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2020,2020,celta de vigo,girona,,central midfield,girona,celta de vigo
Spain,2020,Spain,granada cf,celta de vigo,Celta de Vigo,LaLiga,Arrivals,Álvaro Vadillo,https://www.transfermarkt.com/alvaro-vadillo/profil/spieler/162074,Left Winger,25,Spain,Granada CF,LaLiga,0,FALSE,"",Summer,5,0,0,0,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2020,2020,celta de vigo,granada cf,0.323684210526316,left winger,granada cf,celta de vigo
Spain,2020,Greece,olympiacos,celta de vigo,Celta de Vigo,LaLiga,Arrivals,Emre Mor,https://www.transfermarkt.com/emre-mor/profil/spieler/283223,Right Winger,22,Türkiye,Olympiacos,Super League 1,,TRUE,End of loan 30/06/2020,Summer,19,13,1,624,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2020,2020,celta de vigo,olympiacos,,right winger,olympiacos,celta de vigo
Spain,2020,Spain,rm castilla,celta de vigo,Celta de Vigo,LaLiga,Arrivals,Miguel Baeza,https://www.transfermarkt.com/miguel-baeza/profil/spieler/523977,Attacking Midfield,20,Spain,RM Castilla,2ª B - Grupo V,2500000,FALSE,"",Summer,40,24,1,623,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2020,2020,celta de vigo,rm castilla,,attacking midfield,rm castilla,celta de vigo
Spain,2020,Spain,ud almería,celta de vigo,Celta de Vigo,LaLiga,Arrivals,David Costas,https://www.transfermarkt.com/david-costas/profil/spieler/276111,Centre-Back,25,Spain,UD Almería,LaLiga2,,TRUE,End of loan 17/08/2020,Summer,8,0,0,0,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2020,2020,celta de vigo,ud almería,,centre-back,ud almera,celta de vigo
Spain,2020,Spain,celta fortuna,elche cf,Elche CF,LaLiga,Arrivals,Manu Justo,https://www.transfermarkt.com/manu-justo/profil/spieler/593357,Centre-Forward,24,Spain,Celta Fortuna,2ª B - Grupo I,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,2020,elche cf,celta fortuna,,centre-forward,celta fortuna,elche cf
Spain,2020,France,clermont foot,villarreal cf,Villarreal CF,LaLiga,Arrivals,Mario González,https://www.transfermarkt.com/mario-gonzalez/profil/spieler/255995,Centre-Forward,24,Spain,Clermont Foot,Ligue 2,0,FALSE,"",Summer,,,,,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2020,2020,villarreal,clermont foot,,centre-forward,clermont foot,villarreal
Spain,2020,Spain,cádiz cf,getafe cf,Getafe CF,LaLiga,Arrivals,Iván Alejo,https://www.transfermarkt.com/ivan-alejo/profil/spieler/281755,Right-Back,25,Spain,Cádiz CF,LaLiga,,TRUE,End of loan 21/07/2020,Summer,,,,,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2020,2020,getafe,cádiz cf,,right-back,cdiz cf,getafe
Spain,2020,Argentina,defensa,elche cf,Elche CF,LaLiga,Arrivals,Diego Rodríguez,https://www.transfermarkt.com/diego-rodriguez/profil/spieler/90800,Goalkeeper,31,Argentina,Defensa,Copa de la Liga (- 23/24),0,TRUE,loan transfer,Summer,18,3,0,270,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,2020,elche cf,defensa,,goalkeeper,defensa,elche cf
Spain,2020,Germany,dortmund,real madrid,Real Madrid,LaLiga,Arrivals,Achraf Hakimi,https://www.transfermarkt.com/achraf-hakimi/profil/spieler/398073,Right-Back,21,Morocco,Dortmund,Bundesliga,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2020,2020,real madrid,dortmund,,right-back,dortmund,real madrid
Spain,2020,Spain,elche ilicitano,elche cf,Elche CF,LaLiga,Arrivals,Mourad El Ghezouani,https://www.transfermarkt.com/mourad-el-ghezouani/profil/spieler/527972,Centre-Forward,22,Morocco,Elche Ilicitano,"",,FALSE,-,Summer,2,0,0,0,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,2020,elche cf,elche ilicitano,,centre-forward,elche ilicitano,elche cf
Spain,2020,Argentina,independiente,elche cf,Elche CF,LaLiga,Arrivals,Juan Sánchez Miño,https://www.transfermarkt.com/juan-sanchez-mino/profil/spieler/169249,Left-Back,30,Argentina,Independiente,Copa de la Liga (- 23/24),0,FALSE,"",Summer,19,11,0,674,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,2020,elche cf,independiente,,left-back,independiente,elche cf
Spain,2020,France,lyon,elche cf,Elche CF,LaLiga,Arrivals,Youssouf Koné,https://www.transfermarkt.com/youssouf-kone/profil/spieler/274484,Left-Back,25,Mali,Lyon,Ligue 1,0,TRUE,loan transfer,Summer,11,3,0,73,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,2020,elche cf,lyon,,left-back,lyon,elche cf
Spain,2020,Spain,málaga cf,elche cf,Elche CF,LaLiga,Arrivals,Tete Morente,https://www.transfermarkt.com/tete-morente/profil/spieler/339816,Left Winger,23,Spain,Málaga CF,LaLiga2,5e+05,FALSE,"",Summer,35,31,2,2046,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,2020,elche cf,málaga cf,,left winger,mlaga cf,elche cf
Spain,2020,Spain,málaga cf,elche cf,Elche CF,LaLiga,Arrivals,Diego González,https://www.transfermarkt.com/diego-gonzalez/profil/spieler/349836,Centre-Back,25,Spain,Málaga CF,LaLiga2,0,FALSE,"",Summer,28,19,1,1279,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,2020,elche cf,málaga cf,,centre-back,mlaga cf,elche cf
Spain,2020,Spain,málaga cf,elche cf,Elche CF,LaLiga,Arrivals,Miguel Cifuentes,https://www.transfermarkt.com/miguel-cifuentes/profil/spieler/175836,Central Midfield,29,Spain,Málaga CF,LaLiga2,0,FALSE,"",Summer,37,14,0,697,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,2020,elche cf,málaga cf,,central midfield,mlaga cf,elche cf
Spain,2020,Spain,real betis,elche cf,Elche CF,LaLiga,Arrivals,Antonio Barragán,https://www.transfermarkt.com/antonio-barragan/profil/spieler/32522,Right-Back,33,Spain,Real Betis,LaLiga,0,FALSE,"",Summer,32,27,0,2237,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,2020,elche cf,real betis,,right-back,real betis,elche cf
Spain,2020,Spain,real valladolid,elche cf,Elche CF,LaLiga,Arrivals,Luismi Sánchez,https://www.transfermarkt.com/luismi-sanchez/profil/spieler/207922,Defensive Midfield,28,Spain,Real Valladolid,LaLiga,0,FALSE,"",Summer,38,13,0,298,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,2020,elche cf,real valladolid,,defensive midfield,real valladolid,elche cf
Spain,2020,Spain,real zaragoza,elche cf,Elche CF,LaLiga,Arrivals,Raúl Guti,https://www.transfermarkt.com/raul-guti/profil/spieler/330352,Central Midfield,23,Spain,Real Zaragoza,LaLiga2,5e+06,FALSE,"",Summer,39,36,3,2875,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,2020,elche cf,real zaragoza,,central midfield,real zaragoza,elche cf
Spain,2020,England,southampton,elche cf,Elche CF,LaLiga,Arrivals,Guido Carrillo,https://www.transfermarkt.com/guido-carrillo/profil/spieler/184672,Centre-Forward,29,Argentina,Southampton,Premier League,0,FALSE,"",Summer,23,22,3,1090,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,2020,elche cf,southampton,,centre-forward,southampton,elche cf
Spain,2020,Mexico,tigres uanl,elche cf,Elche CF,LaLiga,Arrivals,Jeison Lucumí,https://www.transfermarkt.com/jeison-lucumi/profil/spieler/352567,Left Winger,25,Colombia,Tigres UANL,Liga MX Apertura,0,FALSE,"",Summer,19,5,0,242,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,2020,elche cf,tigres uanl,,left winger,tigres uanl,elche cf
Spain,2020,Italy,torino,elche cf,Elche CF,LaLiga,Arrivals,Lucas Boyé,https://www.transfermarkt.com/lucas-boye/profil/spieler/334222,Centre-Forward,24,Argentina,Torino,Serie A,0,TRUE,loan transfer,Summer,36,36,8,2799,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,2020,elche cf,torino,,centre-forward,torino,elche cf
Spain,2020,Russia,zenit s-pb,elche cf,Elche CF,LaLiga,Arrivals,Emiliano Rigoni,https://www.transfermarkt.com/emiliano-rigoni/profil/spieler/282544,Right Winger,27,Argentina,Zenit S-Pb,Premier Liga,1e+05,FALSE,"",Summer,32,25,2,1275,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2020,2020,elche cf,zenit s-pb,,right winger,zenit spb,elche cf
Spain,2020,Spain,espanyol,sevilla fc,Sevilla FC,LaLiga,Arrivals,Sébastien Corchia,https://www.transfermarkt.com/sebastien-corchia/profil/spieler/102744,Right-Back,29,France,Espanyol,LaLiga,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2020,2020,sevilla fc,espanyol,0.831578947368421,right-back,espanyol,sevilla fc
Spain,2020,Portugal,famalicão,valencia cf,Valencia CF,LaLiga,Arrivals,Álex Centelles,https://www.transfermarkt.com/alex-centelles/profil/spieler/423443,Left-Back,20,Spain,Famalicão,Liga Portugal,,TRUE,End of loan 31/07/2020,Summer,4,0,0,0,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2020,2020,valencia,famalicão,,left-back,famalico,valencia
Spain,2020,Portugal,famalicão,valencia cf,Valencia CF,LaLiga,Arrivals,Uros Racic,https://www.transfermarkt.com/uros-racic/profil/spieler/417575,Defensive Midfield,22,Serbia,Famalicão,Liga Portugal,,TRUE,End of loan 31/07/2020,Summer,37,35,2,2462,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2020,2020,valencia,famalicão,,defensive midfield,famalico,valencia
Spain,2020,France,fc nantes,levante ud,Levante UD,LaLiga,Arrivals,Moses Simon,https://www.transfermarkt.com/moses-simon/profil/spieler/274862,Left Winger,24,Nigeria,FC Nantes,Ligue 1,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2020,2020,levante,fc nantes,,left winger,fc nantes,levante
Spain,2020,Netherlands,fortuna sittard,valencia cf,Valencia CF,LaLiga,Arrivals,Àlex Carbonell,https://www.transfermarkt.com/alex-carbonell/profil/spieler/262389,Central Midfield,22,Spain,Fortuna Sittard,Eredivisie,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2020,2020,valencia,fortuna sittard,,central midfield,fortuna sittard,valencia
Spain,2020,Italy,genoa,real betis balompié,Real Betis Balompié,LaLiga,Arrivals,Antonio Sanabria,https://www.transfermarkt.com/antonio-sanabria/profil/spieler/234523,Centre-Forward,24,Paraguay,Genoa,Serie A,,TRUE,End of loan 31/08/2020,Summer,23,20,3,1153,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2020,2020,real betis,genoa,,centre-forward,genoa,real betis
Spain,2020,Spain,getafe cf b,getafe cf,Getafe CF,LaLiga,Arrivals,Hugo Duro,https://www.transfermarkt.com/hugo-duro/profil/spieler/573775,Centre-Forward,20,Spain,Getafe CF B,2ª B - Grupo V,,FALSE,-,Summer,,,,,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2020,2020,getafe,getafe,,centre-forward,getafe,getafe
Spain,2020,Spain,girona,getafe cf,Getafe CF,LaLiga,Arrivals,Ignasi Miquel,https://www.transfermarkt.com/ignasi-miquel/profil/spieler/70245,Centre-Back,27,Spain,Girona,LaLiga2,,TRUE,End of loan 24/08/2020,Summer,,,,,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2020,2020,getafe,girona,,centre-back,girona,getafe
Spain,2020,England,man city,getafe cf,Getafe CF,LaLiga,Arrivals,Ante Palaversa,https://www.transfermarkt.com/ante-palaversa/profil/spieler/371003,Defensive Midfield,20,Croatia,Man City,Premier League,0,TRUE,loan transfer,Summer,15,4,0,111,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2020,2020,getafe,man city,,defensive midfield,man city,getafe
Spain,2020,Croatia,nk osijek,getafe cf,Getafe CF,LaLiga,Arrivals,Merveil Ndockyt,https://www.transfermarkt.com/merveil-ndockyt/profil/spieler/398886,Attacking Midfield,22,Congo,NK Osijek,SuperSport HNL,,TRUE,End of loan 31/07/2020,Summer,,,,,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2020,2020,getafe,nk osijek,,attacking midfield,nk osijek,getafe
Spain,2020,Spain,real valladolid,getafe cf,Getafe CF,LaLiga,Arrivals,Raúl Carnero,https://www.transfermarkt.com/raul-carnero/profil/spieler/139434,Left-Back,31,Spain,Real Valladolid,LaLiga,,TRUE,End of loan 20/07/2020,Summer,,,,,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2020,2020,getafe,real valladolid,0.323684210526316,left-back,real valladolid,getafe
Spain,2020,Spain,sd huesca,getafe cf,Getafe CF,LaLiga,Arrivals,Rubén Yáñez,https://www.transfermarkt.com/ruben-yanez/profil/spieler/246335,Goalkeeper,26,Spain,SD Huesca,LaLiga,,TRUE,End of loan 21/07/2020,Summer,40,11,0,990,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2020,2020,getafe,sd huesca,,goalkeeper,sd huesca,getafe
Spain,2020,Portugal,sporting,getafe cf,Getafe CF,LaLiga,Arrivals,Abdoulay Diaby,https://www.transfermarkt.com/abdoulay-diaby/profil/spieler/148396,Right Winger,29,Mali,Sporting,Liga Portugal,0,TRUE,loan transfer,Summer,11,3,0,121,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2020,2020,getafe,sporting,,right winger,sporting,getafe
Spain,2020,Spain,ud almería,getafe cf,Getafe CF,LaLiga,Arrivals,José Carlos Lazo,https://www.transfermarkt.com/jose-carlos-lazo/profil/spieler/282410,Left Winger,24,Spain,UD Almería,LaLiga2,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2020,2020,getafe,ud almería,,left winger,ud almera,getafe
Spain,2020,Spain,getafe,valencia cf,Valencia CF,LaLiga,Arrivals,Jason Remeseiro,https://www.transfermarkt.com/jason-remeseiro/profil/spieler/263860,Right Winger,26,Spain,Getafe,LaLiga,,TRUE,End of loan 20/08/2020,Summer,37,21,0,617,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2020,2020,valencia,getafe,0.842105263157895,right winger,getafe,valencia
Spain,2020,Spain,villarreal,getafe cf,Getafe CF,LaLiga,Arrivals,Enes Ünal,https://www.transfermarkt.com/enes-unal/profil/spieler/251106,Centre-Forward,23,Türkiye,Villarreal,LaLiga,9e+06,FALSE,"",Summer,31,29,5,1345,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2020,2020,getafe,villarreal,0.931578947368421,centre-forward,villarreal,getafe
Spain,2020,England,watford,getafe cf,Getafe CF,LaLiga,Arrivals,Cucho Hernández,https://www.transfermarkt.com/cucho-hernandez/profil/spieler/459463,Centre-Forward,21,Colombia,Watford,Championship,0,TRUE,loan transfer,Summer,23,23,2,1474,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2020,2020,getafe,watford,,centre-forward,watford,getafe
Spain,2020,Spain,girona,sevilla fc,Sevilla FC,LaLiga,Arrivals,Yassine Bounou,https://www.transfermarkt.com/yassine-bounou/profil/spieler/207834,Goalkeeper,29,Morocco,Girona,LaLiga2,4e+06,FALSE,"",Summer,48,45,1,4110,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2020,2020,sevilla fc,girona,,goalkeeper,girona,sevilla fc
Spain,2020,Spain,granada cf,real madrid,Real Madrid,LaLiga,Arrivals,Jesús Vallejo,https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,Centre-Back,23,Spain,Granada CF,LaLiga,,TRUE,End of loan 20/07/2020,Summer,,,,,https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2020,2020,real madrid,granada cf,0.323684210526316,centre-back,granada cf,real madrid
Spain,2020,Spain,granada cf,sevilla fc,Sevilla FC,LaLiga,Arrivals,Carlos Fernández,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464,Centre-Forward,24,Spain,Granada CF,LaLiga,,TRUE,End of loan 20/07/2020,Summer,16,7,0,193,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2020,2020,sevilla fc,granada cf,0.323684210526316,centre-forward,granada cf,sevilla fc
Spain,2020,Germany,hertha bsc,sevilla fc,Sevilla FC,LaLiga,Arrivals,Karim Rekik,https://www.transfermarkt.com/karim-rekik/profil/spieler/182579,Centre-Back,25,Netherlands,Hertha BSC,Bundesliga,2e+06,FALSE,"",Summer,50,22,0,1317,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2020,2020,sevilla fc,hertha bsc,,centre-back,hertha bsc,sevilla fc
Spain,2020,Belgium,kas eupen,real sociedad,Real Sociedad,LaLiga,Arrivals,Jon Bautista,https://www.transfermarkt.com/jon-bautista/profil/spieler/289236,Centre-Forward,24,Spain,KAS Eupen,Jupiler Pro League,,TRUE,End of loan 30/06/2020,Summer,48,27,2,464,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2020,2020,real sociedad,kas eupen,,centre-forward,kas eupen,real sociedad
Spain,2020,Spain,málaga cf,levante ud,Levante UD,LaLiga,Arrivals,Armando Sadiku,https://www.transfermarkt.com/armando-sadiku/profil/spieler/140082,Centre-Forward,29,Albania,Málaga CF,LaLiga2,,TRUE,End of loan 21/07/2020,Summer,,,,,https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2020,2020,levante,málaga cf,,centre-forward,mlaga cf,levante
Spain,2020,Spain,ponferradina,levante ud,Levante UD,LaLiga,Arrivals,Son,https://www.transfermarkt.com/sontm/profil/spieler/349856,Right-Back,26,Spain,Ponferradina,LaLiga2,0,FALSE,"",Summer,45,35,0,1530,https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2020,2020,levante,ponferradina,,right-back,ponferradina,levante
Spain,2020,Spain,ponferradina,levante ud,Levante UD,LaLiga,Arrivals,Ivi López,https://www.transfermarkt.com/ivi-lopez/profil/spieler/282371,Attacking Midfield,26,Spain,Ponferradina,LaLiga2,,TRUE,End of loan 21/07/2020,Summer,,,,,https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2020,2020,levante,ponferradina,,attacking midfield,ponferradina,levante
Spain,2020,Spain,ponferradina,levante ud,Levante UD,LaLiga,Arrivals,Fran Manzanara,https://www.transfermarkt.com/fran-manzanara/profil/spieler/385084,Central Midfield,23,Spain,Ponferradina,LaLiga2,,TRUE,End of loan 21/07/2020,Summer,,,,,https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2020,2020,levante,ponferradina,,central midfield,ponferradina,levante
Spain,2020,Spain,rayo vallecano,levante ud,Levante UD,LaLiga,Arrivals,Antonio Luna,https://www.transfermarkt.com/antonio-luna/profil/spieler/126516,Left-Back,29,Spain,Rayo Vallecano,LaLiga2,,TRUE,End of loan 21/07/2020,Summer,,,,,https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2020,2020,levante,rayo vallecano,,left-back,rayo vallecano,levante
Spain,2020,Spain,levante,real madrid,Real Madrid,LaLiga,Arrivals,Borja Mayoral,https://www.transfermarkt.com/borja-mayoral/profil/spieler/298976,Centre-Forward,23,Spain,Levante,LaLiga,,TRUE,End of loan 20/07/2020,Summer,3,2,0,21,https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2020,2020,real madrid,levante,0.689473684210526,centre-forward,levante,real madrid
Spain,2020,Spain,real madrid,levante ud,Levante UD,LaLiga,Arrivals,Jorge de Frutos,https://www.transfermarkt.com/jorge-de-frutos/profil/spieler/455181,Right Winger,23,Spain,Real Madrid,LaLiga,6e+06,FALSE,"",Summer,42,41,4,2487,https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2020,2020,levante,real madrid,0.689473684210526,right winger,real madrid,levante
Spain,2020,Spain,real madrid,levante ud,Levante UD,LaLiga,Arrivals,Dani Gómez,https://www.transfermarkt.com/dani-gomez/profil/spieler/422460,Centre-Forward,22,Spain,Real Madrid,LaLiga,2e+06,FALSE,"",Summer,45,40,2,1966,https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2020,2020,levante,real madrid,0.689473684210526,centre-forward,real madrid,levante
Spain,2020,Spain,real zaragoza,levante ud,Levante UD,LaLiga,Arrivals,Raphael Dwamena,https://www.transfermarkt.com/raphael-dwamena/profil/spieler/254290,Centre-Forward,24,Ghana,Real Zaragoza,LaLiga2,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2020,2020,levante,real zaragoza,,centre-forward,real zaragoza,levante
Spain,2020,Spain,sd huesca,levante ud,Levante UD,LaLiga,Arrivals,Cheick Doukouré,https://www.transfermarkt.com/cheick-doukoure/profil/spieler/129679,Defensive Midfield,27,Cote d'Ivoire,SD Huesca,LaLiga2,,TRUE,End of loan 30/06/2020,Summer,19,7,0,95,https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2020,2020,levante,sd huesca,,defensive midfield,sd huesca,levante
Spain,2020,Portugal,tondela,levante ud,Levante UD,LaLiga,Arrivals,Pepelu,https://www.transfermarkt.com/pepelu/profil/spieler/328480,Defensive Midfield,21,Spain,Tondela,Liga Portugal,,TRUE,End of loan 27/07/2020,Summer,,,,,https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2020,2020,levante,tondela,,defensive midfield,tondela,levante
Spain,2020,Spain,lleida cf,real betis balompié,Real Betis Balompié,LaLiga,Arrivals,Liberto Beltrán,https://www.transfermarkt.com/liberto-beltran/profil/spieler/355763,Left Winger,23,Spain,Lleida CF,2ª B - Grupo III,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2020,2020,real betis,lleida cf,,left winger,lleida cf,real betis
Spain,2020,France,lyon,villarreal cf,Villarreal CF,LaLiga,Arrivals,Karl Toko Ekambi,https://www.transfermarkt.com/karl-toko-ekambi/profil/spieler/315110,Centre-Forward,27,Cameroon,Lyon,Ligue 1,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2020,2020,villarreal,lyon,,centre-forward,lyon,villarreal
Spain,2020,England,man city,real betis balompié,Real Betis Balompié,LaLiga,Arrivals,Claudio Bravo,https://www.transfermarkt.com/claudio-bravo/profil/spieler/40423,Goalkeeper,37,Chile,Man City,Premier League,0,FALSE,"",Summer,28,21,0,1890,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2020,2020,real betis,man city,,goalkeeper,man city,real betis
Spain,2020,England,man city,real sociedad,Real Sociedad,LaLiga,Arrivals,David Silva,https://www.transfermarkt.com/david-silva/profil/spieler/35518,Attacking Midfield,34,Spain,Man City,Premier League,0,FALSE,"",Summer,27,26,2,1836,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2020,2020,real sociedad,man city,,attacking midfield,man city,real sociedad
Spain,2020,France,marseille,villarreal cf,Villarreal CF,LaLiga,Arrivals,Álvaro González,https://www.transfermarkt.com/alvaro-gonzalez/profil/spieler/183647,Centre-Back,30,Spain,Marseille,Ligue 1,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2020,2020,villarreal,marseille,,centre-back,marseille,villarreal
Spain,2020,France,montpellier,real sociedad,Real Sociedad,LaLiga,Arrivals,Gerónimo Rulli,https://www.transfermarkt.com/geronimo-rulli/profil/spieler/229604,Goalkeeper,28,Argentina,Montpellier,Ligue 1,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2020,2020,real sociedad,montpellier,,goalkeeper,montpellier,real sociedad
