country,season_start,team_a,team_b,rivalry_proximity,season_end
France,2021,fc metz,marseille,0.0736842105263158,2022
France,2023,fc metz,marseille,0.0718954248366013,2024
France,2017,fc metz,monaco,0.0368421052631579,2018
France,2019,fc metz,monaco,0.0368421052631579,2020
France,2020,fc metz,monaco,0.0526315789473685,2021
France,2021,fc metz,monaco,0.0842105263157895,2022
France,2023,fc metz,monaco,0.0588235294117647,2024
France,2017,fc metz,montpellier,0.339473684210526,2018
France,2019,fc metz,montpellier,0.284210526315789,2020
France,2020,fc metz,montpellier,0.347368421052632,2021
France,2021,fc metz,montpellier,0.447368421052632,2022
France,2023,fc metz,montpellier,0.542483660130719,2024
France,2017,fc metz,nice,0.305263157894737,2018
France,2019,fc metz,nice,0.247368421052632,2020
France,2020,fc metz,nice,0.315789473684211,2021
France,2021,fc metz,nice,0.347368421052632,2022
France,2023,fc metz,nice,0.287581699346405,2024
France,2019,fc metz,nîmes olympique,0.9,2020
France,2020,fc metz,nîmes olympique,0.831578947368421,2021
France,2017,fc metz,psg,0,2018
France,2019,fc metz,psg,0,2020
France,2020,fc metz,psg,0,2021
France,2021,fc metz,psg,0,2022
France,2023,fc metz,psg,0,2024
France,2017,fc metz,r. strasbourg,0.631578947368421,2018
France,2019,fc metz,r. strasbourg,0.652631578947369,2020
France,2020,fc metz,r. strasbourg,0.678947368421053,2021
France,2021,fc metz,r. strasbourg,0.594736842105263,2022
France,2023,fc metz,r. strasbourg,0.568627450980392,2024
France,2017,fc metz,saint-étienne,0.286842105263158,2018
France,2019,fc metz,saint-étienne,0.221052631578947,2020
France,2020,fc metz,saint-étienne,0.352631578947368,2021
France,2021,fc metz,saint-étienne,0.526315789473684,2022
France,2017,fc metz,sm caen,0.631578947368421,2018
France,2019,fc metz,stade brestois,0.960526315789474,2020
France,2020,fc metz,stade brestois,0.91578947368421,2021
France,2021,fc metz,stade brestois,0.852631578947369,2022
France,2023,fc metz,stade brestois,0.73202614379085,2024
France,2019,fc metz,stade reims,0.7,2020
France,2020,fc metz,stade reims,0.715789473684211,2021
France,2021,fc metz,stade reims,0.721052631578947,2022
France,2023,fc metz,stade reims,0.718954248366013,2024
France,2017,fc metz,stade rennais,0.236842105263158,2018
France,2019,fc metz,stade rennais,0.189473684210526,2020
France,2020,fc metz,stade rennais,0.18421052631579,2021
France,2021,fc metz,stade rennais,0.2,2022
France,2023,fc metz,stade rennais,0.169934640522876,2024
France,2017,fc metz,toulouse,0.655263157894737,2018
France,2019,fc metz,toulouse,0.594736842105263,2020
France,2023,fc metz,toulouse,0.65359477124183,2024
France,2017,fc metz,troyes,0.8,2018
France,2021,fc metz,troyes,0.826315789473684,2022
France,2017,fc nantes,g. bordeaux,0.663157894736842,2018
France,2018,fc nantes,g. bordeaux,0.68421052631579,2019
France,2019,fc nantes,g. bordeaux,0.794736842105263,2020
France,2020,fc nantes,g. bordeaux,0.8,2021
France,2021,fc nantes,g. bordeaux,0.742105263157895,2022
France,2017,fc nantes,guingamp,0.878947368421053,2018
France,2018,fc nantes,guingamp,0.763157894736842,2019
France,2023,fc nantes,le havre ac,0.980392156862745,2024
France,2024,fc nantes,le havre ac,0.986928104575163,2025
France,2020,fc nantes,lens,0.578947368421053,2021
France,2021,fc nantes,lens,0.631578947368421,2022
France,2022,fc nantes,lens,0.578947368421053,2023
France,2023,fc nantes,lens,0.405228758169935,2024
France,2024,fc nantes,lens,0.359477124183007,2025
France,2017,fc nantes,lille,0.694736842105263,2018
France,2018,fc nantes,lille,0.610526315789474,2019
France,2019,fc nantes,lille,0.547368421052632,2020
France,2020,fc nantes,lille,0.426315789473684,2021
France,2021,fc nantes,lille,0.389473684210526,2022
France,2022,fc nantes,lille,0.389473684210526,2023
France,2023,fc nantes,lille,0.320261437908497,2024
France,2024,fc nantes,lille,0.241830065359477,2025
France,2017,fc nantes,lyon,0.247368421052632,2018
France,2018,fc nantes,lyon,0.205263157894737,2019
France,2019,fc nantes,lyon,0.205263157894737,2020
France,2020,fc nantes,lyon,0.2,2021
France,2021,fc nantes,lyon,0.236842105263158,2022
France,2022,fc nantes,lyon,0.3,2023
France,2023,fc nantes,lyon,0.30718954248366,2024
France,2024,fc nantes,lyon,0.281045751633987,2025
France,2017,fc nantes,marseille,0.257894736842105,2018
France,2018,fc nantes,marseille,0.236842105263158,2019
France,2019,fc nantes,marseille,0.242105263157895,2020
France,2020,fc nantes,marseille,0.231578947368421,2021
France,2021,fc nantes,marseille,0.289473684210526,2022
France,2022,fc nantes,marseille,0.336842105263158,2023
France,2023,fc nantes,marseille,0.261437908496732,2024
France,2024,fc nantes,marseille,0.215686274509804,2025
France,2017,fc nantes,monaco,0.226315789473684,2018
France,2018,fc nantes,monaco,0.210526315789474,2019
France,2019,fc nantes,monaco,0.236842105263158,2020
France,2020,fc nantes,monaco,0.215789473684211,2021
France,2021,fc nantes,monaco,0.268421052631579,2022
France,2022,fc nantes,monaco,0.315789473684211,2023
France,2023,fc nantes,monaco,0.228758169934641,2024
France,2024,fc nantes,monaco,0.143790849673203,2025
France,2017,fc nantes,montpellier,0.873684210526316,2018
France,2018,fc nantes,montpellier,0.873684210526316,2019
France,2019,fc nantes,montpellier,0.926315789473684,2020
France,2020,fc nantes,montpellier,0.842105263157895,2021
France,2021,fc nantes,montpellier,0.805263157894737,2022
France,2022,fc nantes,montpellier,0.821052631578947,2023
France,2023,fc nantes,montpellier,0.823529411764706,2024
France,2024,fc nantes,montpellier,0.803921568627451,2025
France,2017,fc nantes,nice,0.742105263157895,2018
France,2018,fc nantes,nice,0.789473684210526,2019
France,2019,fc nantes,nice,0.847368421052632,2020
France,2020,fc nantes,nice,0.810526315789474,2021
France,2021,fc nantes,nice,0.810526315789474,2022
France,2022,fc nantes,nice,0.794736842105263,2023
France,2023,fc nantes,nice,0.69281045751634,2024
France,2024,fc nantes,nice,0.581699346405229,2025
France,2018,fc nantes,nîmes olympique,0.868421052631579,2019
France,2019,fc nantes,nîmes olympique,0.852631578947369,2020
France,2020,fc nantes,nîmes olympique,0.78421052631579,2021
France,2017,fc nantes,psg,0.110526315789474,2018
France,2018,fc nantes,psg,0.0421052631578948,2019
France,2019,fc nantes,psg,0.0631578947368421,2020
France,2020,fc nantes,psg,0.0421052631578948,2021
France,2021,fc nantes,psg,0.0631578947368421,2022
France,2022,fc nantes,psg,0.0631578947368421,2023
France,2023,fc nantes,psg,0.0392156862745098,2024
France,2024,fc nantes,psg,0.0261437908496732,2025
France,2017,fc nantes,r. strasbourg,0.576315789473684,2018
France,2018,fc nantes,r. strasbourg,0.594736842105263,2019
France,2019,fc nantes,r. strasbourg,0.647368421052632,2020
France,2020,fc nantes,r. strasbourg,0.747368421052632,2021
France,2021,fc nantes,r. strasbourg,0.8,2022
France,2022,fc nantes,r. strasbourg,0.863157894736842,2023
France,2023,fc nantes,r. strasbourg,0.895424836601307,2024
France,2024,fc nantes,r. strasbourg,0.895424836601307,2025
France,2017,fc nantes,saint-étienne,0.715789473684211,2018
France,2018,fc nantes,saint-étienne,0.673684210526316,2019
France,2019,fc nantes,saint-étienne,0.673684210526316,2020
France,2020,fc nantes,saint-étienne,0.668421052631579,2021
France,2021,fc nantes,saint-étienne,0.610526315789474,2022
France,2024,fc nantes,saint-étienne,0.810457516339869,2025
France,2017,fc nantes,sm caen,0.576315789473684,2018
France,2018,fc nantes,sm caen,0.542105263157895,2019
France,2019,fc nantes,stade brestois,0.960526315789474,2020
France,2020,fc nantes,stade brestois,0.931578947368421,2021
France,2021,fc nantes,stade brestois,0.942105263157895,2022
France,2022,fc nantes,stade brestois,0.963157894736842,2023
France,2023,fc nantes,stade brestois,0.875816993464052,2024
France,2024,fc nantes,stade brestois,0.764705882352941,2025
France,2018,fc nantes,stade reims,0.781578947368421,2019
France,2019,fc nantes,stade reims,0.836842105263158,2020
France,2020,fc nantes,stade reims,0.857894736842105,2021
France,2021,fc nantes,stade reims,0.863157894736842,2022
France,2022,fc nantes,stade reims,0.910526315789474,2023
France,2023,fc nantes,stade reims,0.882352941176471,2024
France,2024,fc nantes,stade reims,0.901960784313725,2025
France,2017,fc nantes,stade rennais,0.821052631578947,2018
France,2018,fc nantes,stade rennais,0.847368421052632,2019
France,2019,fc nantes,stade rennais,0.826315789473684,2020
France,2020,fc nantes,stade rennais,0.752631578947368,2021
France,2021,fc nantes,stade rennais,0.715789473684211,2022
France,2022,fc nantes,stade rennais,0.657894736842105,2023
France,2023,fc nantes,stade rennais,0.594771241830065,2024
France,2024,fc nantes,stade rennais,0.535947712418301,2025
France,2017,fc nantes,toulouse,0.668421052631579,2018
France,2018,fc nantes,toulouse,0.636842105263158,2019
France,2019,fc nantes,toulouse,0.542105263157895,2020
France,2022,fc nantes,toulouse,0.68421052631579,2023
France,2023,fc nantes,toulouse,0.712418300653595,2024
France,2024,fc nantes,toulouse,0.73202614379085,2025
France,2017,fc nantes,troyes,0.373684210526316,2018
France,2021,fc nantes,troyes,0.378947368421053,2022
France,2022,fc nantes,troyes,0.489473684210526,2023
France,2017,g. bordeaux,guingamp,0.568421052631579,2018
France,2018,g. bordeaux,guingamp,0.547368421052632,2019
France,2020,g. bordeaux,lens,0.652631578947369,2021
France,2021,g. bordeaux,lens,0.547368421052632,2022
France,2017,g. bordeaux,lille,0.531578947368421,2018
France,2018,g. bordeaux,lille,0.41578947368421,2019
France,2019,g. bordeaux,lille,0.389473684210526,2020
France,2020,g. bordeaux,lille,0.268421052631579,2021
France,2021,g. bordeaux,lille,0.284210526315789,2022
France,2017,g. bordeaux,lyon,0.378947368421053,2018
France,2018,g. bordeaux,lyon,0.273684210526316,2019
France,2019,g. bordeaux,lyon,0.278947368421053,2020
France,2020,g. bordeaux,lyon,0.221052631578947,2021
France,2021,g. bordeaux,lyon,0.231578947368421,2022
France,2017,g. bordeaux,marseille,0.394736842105263,2018
France,2018,g. bordeaux,marseille,0.326315789473684,2019
France,2019,g. bordeaux,marseille,0.315789473684211,2020
France,2020,g. bordeaux,marseille,0.310526315789474,2021
France,2021,g. bordeaux,marseille,0.273684210526316,2022
France,2017,g. bordeaux,monaco,0.352631578947368,2018
France,2018,g. bordeaux,monaco,0.289473684210526,2019
France,2019,g. bordeaux,monaco,0.368421052631579,2020
France,2020,g. bordeaux,monaco,0.368421052631579,2021
France,2021,g. bordeaux,monaco,0.321052631578947,2022
France,2017,g. bordeaux,montpellier,0.805263157894737,2018
France,2018,g. bordeaux,montpellier,0.736842105263158,2019
France,2019,g. bordeaux,montpellier,0.757894736842105,2020
France,2020,g. bordeaux,montpellier,0.721052631578947,2021
France,2021,g. bordeaux,montpellier,0.731578947368421,2022
France,2017,g. bordeaux,nice,0.926315789473684,2018
France,2018,g. bordeaux,nice,0.905263157894737,2019
France,2019,g. bordeaux,nice,0.921052631578947,2020
France,2020,g. bordeaux,nice,0.81578947368421,2021
France,2021,g. bordeaux,nice,0.673684210526316,2022
France,2018,g. bordeaux,nîmes olympique,0.6,2019
France,2019,g. bordeaux,nîmes olympique,0.615789473684211,2020
France,2020,g. bordeaux,nîmes olympique,0.563157894736842,2021
France,2017,g. bordeaux,psg,0.176315789473684,2018
France,2018,g. bordeaux,psg,0.0631578947368421,2019
France,2019,g. bordeaux,psg,0.0684210526315789,2020
France,2020,g. bordeaux,psg,0.0368421052631579,2021
France,2021,g. bordeaux,psg,0.0473684210526316,2022
France,2017,g. bordeaux,r. strasbourg,0.484210526315789,2018
France,2018,g. bordeaux,r. strasbourg,0.460526315789474,2019
France,2019,g. bordeaux,r. strasbourg,0.531578947368421,2020
France,2020,g. bordeaux,r. strasbourg,0.589473684210526,2021
France,2021,g. bordeaux,r. strasbourg,0.573684210526316,2022
France,2017,g. bordeaux,saint-étienne,0.963157894736842,2018
France,2018,g. bordeaux,saint-étienne,0.863157894736842,2019
France,2019,g. bordeaux,saint-étienne,0.8,2020
France,2020,g. bordeaux,saint-étienne,0.726315789473684,2021
France,2021,g. bordeaux,saint-étienne,0.773684210526316,2022
France,2017,g. bordeaux,sm caen,0.484210526315789,2018
France,2018,g. bordeaux,sm caen,0.460526315789474,2019
France,2019,g. bordeaux,stade brestois,0.986842105263158,2020
France,2020,g. bordeaux,stade brestois,0.957894736842105,2021
France,2021,g. bordeaux,stade brestois,0.926315789473684,2022
France,2018,g. bordeaux,stade reims,0.5,2019
France,2019,g. bordeaux,stade reims,0.557894736842105,2020
France,2020,g. bordeaux,stade reims,0.568421052631579,2021
France,2021,g. bordeaux,stade reims,0.663157894736842,2022
France,2017,g. bordeaux,stade rennais,0.913157894736842,2018
France,2018,g. bordeaux,stade rennais,0.878947368421053,2019
France,2019,g. bordeaux,stade rennais,0.868421052631579,2020
France,2020,g. bordeaux,stade rennais,0.763157894736842,2021
France,2021,g. bordeaux,stade rennais,0.6,2022
France,2017,g. bordeaux,toulouse,0.457894736842105,2018
France,2018,g. bordeaux,toulouse,0.478947368421053,2019
France,2019,g. bordeaux,toulouse,0.431578947368421,2020
France,2017,g. bordeaux,troyes,0.231578947368421,2018
France,2021,g. bordeaux,troyes,0.247368421052632,2022
France,2017,guingamp,lille,0.763157894736842,2018
France,2018,guingamp,lille,0.515789473684211,2019
France,2017,guingamp,lyon,0.210526315789474,2018
France,2018,guingamp,lyon,0.115789473684211,2019
France,2017,guingamp,marseille,0.215789473684211,2018
France,2018,guingamp,marseille,0.168421052631579,2019
France,2017,guingamp,monaco,0.18421052631579,2018
France,2018,guingamp,monaco,0.189473684210526,2019
France,2017,guingamp,montpellier,0.768421052631579,2018
France,2018,guingamp,montpellier,0.626315789473684,2019
France,2017,guingamp,nice,0.642105263157895,2018
France,2018,guingamp,nice,0.536842105263158,2019
France,2018,guingamp,nîmes olympique,0.231578947368421,2019
France,2017,guingamp,psg,0.0736842105263158,2018
France,2018,guingamp,psg,0.0263157894736842,2019
France,2017,guingamp,r. strasbourg,0.723684210526316,2018
France,2018,guingamp,r. strasbourg,0.642105263157895,2019
France,2017,guingamp,saint-étienne,0.615789473684211,2018
France,2018,guingamp,saint-étienne,0.421052631578947,2019
France,2017,guingamp,sm caen,0.723684210526316,2018
France,2018,guingamp,sm caen,0.721052631578947,2019
France,2018,guingamp,stade reims,0.2,2019
France,2017,guingamp,stade rennais,0.655263157894737,2018
France,2018,guingamp,stade rennais,0.521052631578947,2019
France,2017,guingamp,toulouse,0.773684210526316,2018
France,2018,guingamp,toulouse,0.747368421052632,2019
France,2017,guingamp,troyes,0.447368421052632,2018
France,2023,le havre ac,lens,0.274509803921569,2024
France,2024,le havre ac,lens,0.294117647058823,2025
France,2023,le havre ac,lille,0.0915032679738562,2024
France,2024,le havre ac,lille,0.0784313725490197,2025
France,2023,le havre ac,lyon,0.294117647058823,2024
France,2024,le havre ac,lyon,0.248366013071895,2025
France,2023,le havre ac,marseille,0.189542483660131,2024
France,2024,le havre ac,marseille,0.163398692810458,2025
France,2023,le havre ac,monaco,0.0784313725490197,2024
France,2024,le havre ac,monaco,0.065359477124183,2025
France,2023,le havre ac,montpellier,0.758169934640523,2024
France,2024,le havre ac,montpellier,0.751633986928105,2025
France,2023,le havre ac,nice,0.254901960784314,2024
France,2024,le havre ac,nice,0.222222222222222,2025
France,2023,le havre ac,psg,0.00653594771241828,2024
France,2024,le havre ac,psg,0,2025
France,2023,le havre ac,r. strasbourg,0.888888888888889,2024
France,2024,le havre ac,r. strasbourg,0.823529411764706,2025
France,2024,le havre ac,saint-étienne,0.973856209150327,2025
France,2023,le havre ac,stade brestois,0.0980392156862745,2024
France,2024,le havre ac,stade brestois,0.0980392156862745,2025
France,2023,le havre ac,stade reims,0.607843137254902,2024
France,2024,le havre ac,stade reims,0.620915032679739,2025
France,2023,le havre ac,stade rennais,0.398692810457516,2024
France,2024,le havre ac,stade rennais,0.450980392156863,2025
France,2023,le havre ac,toulouse,0.660130718954248,2024
France,2024,le havre ac,toulouse,0.666666666666667,2025
France,2020,lens,lille,0.226315789473684,2021
France,2021,lens,lille,0.331578947368421,2022
France,2022,lens,lille,0.442105263157895,2023
France,2023,lens,lille,0.483660130718954,2024
France,2024,lens,lille,0.503267973856209,2025
France,2020,lens,lyon,0.378947368421053,2021
France,2021,lens,lyon,0.452631578947368,2022
France,2022,lens,lyon,0.536842105263158,2023
France,2023,lens,lyon,0.588235294117647,2024
France,2024,lens,lyon,0.607843137254902,2025
France,2020,lens,marseille,0.868421052631579,2021
France,2021,lens,marseille,0.857894736842105,2022
France,2022,lens,marseille,0.926315789473684,2023
France,2023,lens,marseille,0.915032679738562,2024
France,2024,lens,marseille,0.954248366013072,2025
France,2020,lens,monaco,0.41578947368421,2021
France,2021,lens,monaco,0.478947368421053,2022
France,2022,lens,monaco,0.568421052631579,2023
France,2023,lens,monaco,0.581699346405229,2024
France,2024,lens,monaco,0.555555555555556,2025
France,2020,lens,montpellier,0.973684210526316,2021
France,2021,lens,montpellier,0.878947368421053,2022
France,2022,lens,montpellier,0.8,2023
France,2023,lens,montpellier,0.666666666666667,2024
France,2024,lens,montpellier,0.496732026143791,2025
France,2020,lens,nice,0.905263157894737,2021
France,2021,lens,nice,0.910526315789474,2022
France,2022,lens,nice,0.9,2023
France,2023,lens,nice,0.856209150326798,2024
France,2024,lens,nice,0.869281045751634,2025
France,2020,lens,nîmes olympique,0.263157894736842,2021
France,2020,lens,psg,0.0894736842105263,2021
France,2021,lens,psg,0.115789473684211,2022
France,2022,lens,psg,0.168421052631579,2023
France,2023,lens,psg,0.156862745098039,2024
France,2024,lens,psg,0.130718954248366,2025
France,2020,lens,r. strasbourg,0.489473684210526,2021
France,2021,lens,r. strasbourg,0.563157894736842,2022
France,2022,lens,r. strasbourg,0.573684210526316,2023
France,2023,lens,r. strasbourg,0.431372549019608,2024
France,2024,lens,r. strasbourg,0.405228758169935,2025
France,2020,lens,saint-étienne,0.768421052631579,2021
France,2021,lens,saint-étienne,0.589473684210526,2022
France,2024,lens,saint-étienne,0.57516339869281,2025
France,2020,lens,stade brestois,0.463157894736842,2021
France,2021,lens,stade brestois,0.515789473684211,2022
France,2022,lens,stade brestois,0.5,2023
France,2023,lens,stade brestois,0.392156862745098,2024
France,2024,lens,stade brestois,0.398692810457516,2025
France,2020,lens,stade reims,0.663157894736842,2021
France,2021,lens,stade reims,0.636842105263158,2022
France,2022,lens,stade reims,0.647368421052632,2023
France,2023,lens,stade reims,0.549019607843137,2024
France,2024,lens,stade reims,0.490196078431373,2025
France,2020,lens,stade rennais,0.926315789473684,2021
France,2021,lens,stade rennais,0.963157894736842,2022
France,2022,lens,stade rennais,0.973684210526316,2023
France,2023,lens,stade rennais,0.947712418300654,2024
France,2024,lens,stade rennais,0.96078431372549,2025
France,2022,lens,toulouse,0.221052631578947,2023
France,2023,lens,toulouse,0.176470588235294,2024
France,2024,lens,toulouse,0.235294117647059,2025
France,2021,lens,troyes,0.278947368421053,2022
France,2022,lens,troyes,0.215789473684211,2023
France,2017,lille,lyon,0.189473684210526,2018
France,2018,lille,lyon,0.178947368421053,2019
France,2019,lille,lyon,0.194736842105263,2020
France,2020,lille,lyon,0.242105263157895,2021
France,2021,lille,lyon,0.384210526315789,2022
France,2022,lille,lyon,0.58421052631579,2023
France,2023,lille,lyon,0.640522875816993,2024
France,2024,lille,lyon,0.738562091503268,2025
France,2017,lille,marseille,0.194736842105263,2018
France,2018,lille,marseille,0.18421052631579,2019
France,2019,lille,marseille,0.18421052631579,2020
France,2020,lille,marseille,0.194736842105263,2021
France,2021,lille,marseille,0.263157894736842,2022
France,2022,lille,marseille,0.4,2023
France,2023,lille,marseille,0.457516339869281,2024
France,2024,lille,marseille,0.516339869281046,2025
France,2017,lille,monaco,0.126315789473684,2018
France,2018,lille,monaco,0.0947368421052631,2019
France,2019,lille,monaco,0.105263157894737,2020
France,2020,lille,monaco,0.115789473684211,2021
France,2021,lille,monaco,0.221052631578947,2022
France,2022,lille,monaco,0.384210526315789,2023
France,2023,lille,monaco,0.464052287581699,2024
France,2024,lille,monaco,0.568627450980392,2025
France,2017,lille,montpellier,0.7,2018
France,2018,lille,montpellier,0.652631578947369,2019
France,2019,lille,montpellier,0.663157894736842,2020
France,2020,lille,montpellier,0.547368421052632,2021
France,2021,lille,montpellier,0.557894736842105,2022
France,2022,lille,montpellier,0.6,2023
France,2023,lille,montpellier,0.535947712418301,2024
France,2024,lille,montpellier,0.379084967320261,2025
France,2017,lille,nice,0.589473684210526,2018
France,2018,lille,nice,0.552631578947368,2019
France,2019,lille,nice,0.552631578947368,2020
France,2020,lille,nice,0.478947368421053,2021
France,2021,lille,nice,0.5,2022
France,2022,lille,nice,0.531578947368421,2023
France,2023,lille,nice,0.61437908496732,2024
France,2024,lille,nice,0.660130718954248,2025
France,2018,lille,nîmes olympique,0.265789473684211,2019
France,2019,lille,nîmes olympique,0.257894736842105,2020
France,2020,lille,nîmes olympique,0.189473684210526,2021
France,2017,lille,psg,0.0263157894736842,2018
France,2018,lille,psg,0.0210526315789473,2019
France,2019,lille,psg,0.0526315789473685,2020
France,2020,lille,psg,0.0684210526315789,2021
France,2021,lille,psg,0.0947368421052631,2022
France,2022,lille,psg,0.121052631578947,2023
France,2023,lille,psg,0.137254901960784,2024
France,2024,lille,psg,0.137254901960784,2025
France,2017,lille,r. strasbourg,0.989473684210526,2018
France,2018,lille,r. strasbourg,0.884210526315789,2019
France,2019,lille,r. strasbourg,0.789473684210526,2020
France,2020,lille,r. strasbourg,0.531578947368421,2021
France,2021,lille,r. strasbourg,0.468421052631579,2022
France,2022,lille,r. strasbourg,0.478947368421053,2023
France,2023,lille,r. strasbourg,0.418300653594771,2024
France,2024,lille,r. strasbourg,0.411764705882353,2025
France,2017,lille,saint-étienne,0.557894736842105,2018
France,2018,lille,saint-étienne,0.563157894736842,2019
France,2019,lille,saint-étienne,0.536842105263158,2020
France,2020,lille,saint-étienne,0.442105263157895,2021
France,2021,lille,saint-étienne,0.352631578947368,2022
France,2024,lille,saint-étienne,0.287581699346405,2025
France,2017,lille,sm caen,0.989473684210526,2018
France,2018,lille,sm caen,0.742105263157895,2019
France,2019,lille,stade brestois,0.447368421052632,2020
France,2020,lille,stade brestois,0.294736842105263,2021
France,2021,lille,stade brestois,0.3,2022
France,2022,lille,stade brestois,0.326315789473684,2023
France,2023,lille,stade brestois,0.366013071895425,2024
France,2024,lille,stade brestois,0.392156862745098,2025
France,2018,lille,stade reims,0.297368421052632,2019
France,2019,lille,stade reims,0.331578947368421,2020
France,2020,lille,stade reims,0.278947368421053,2021
France,2021,lille,stade reims,0.294736842105263,2022
France,2022,lille,stade reims,0.331578947368421,2023
France,2023,lille,stade reims,0.359477124183007,2024
France,2024,lille,stade reims,0.339869281045752,2025
France,2017,lille,stade rennais,0.418421052631579,2018
France,2018,lille,stade rennais,0.373684210526316,2019
France,2019,lille,stade rennais,0.410526315789474,2020
France,2020,lille,stade rennais,0.4,2021
France,2021,lille,stade rennais,0.457894736842105,2022
France,2022,lille,stade rennais,0.547368421052632,2023
France,2023,lille,stade rennais,0.601307189542484,2024
France,2024,lille,stade rennais,0.562091503267974,2025
France,2017,lille,toulouse,0.942105263157895,2018
France,2018,lille,toulouse,0.710526315789474,2019
France,2019,lille,toulouse,0.494736842105263,2020
France,2022,lille,toulouse,0.594736842105263,2023
France,2023,lille,toulouse,0.522875816993464,2024
France,2024,lille,toulouse,0.477124183006536,2025
France,2017,lille,troyes,0.431578947368421,2018
France,2021,lille,troyes,0.431578947368421,2022
France,2022,lille,troyes,0.405263157894737,2023
France,2017,lyon,marseille,0.978947368421053,2018
France,2018,lyon,marseille,0.936842105263158,2019
France,2019,lyon,marseille,0.894736842105263,2020
France,2020,lyon,marseille,0.757894736842105,2021
France,2021,lyon,marseille,0.694736842105263,2022
France,2022,lyon,marseille,0.742105263157895,2023
France,2023,lyon,marseille,0.777777777777778,2024
France,2024,lyon,marseille,0.888888888888889,2025
France,2017,lyon,monaco,0.936842105263158,2018
France,2018,lyon,monaco,0.7,2019
France,2019,lyon,monaco,0.621052631578947,2020
France,2020,lyon,monaco,0.521052631578947,2021
France,2021,lyon,monaco,0.657894736842105,2022
France,2022,lyon,monaco,0.778947368421053,2023
France,2023,lyon,monaco,0.790849673202614,2024
France,2024,lyon,monaco,0.862745098039216,2025
France,2017,lyon,montpellier,0.294736842105263,2018
France,2018,lyon,montpellier,0.242105263157895,2019
France,2019,lyon,montpellier,0.263157894736842,2020
France,2020,lyon,montpellier,0.284210526315789,2021
France,2021,lyon,montpellier,0.357894736842105,2022
France,2022,lyon,montpellier,0.452631578947368,2023
France,2023,lyon,montpellier,0.470588235294118,2024
France,2024,lyon,montpellier,0.372549019607843,2025
France,2017,lyon,nice,0.347368421052632,2018
France,2018,lyon,nice,0.278947368421053,2019
France,2019,lyon,nice,0.305263157894737,2020
France,2020,lyon,nice,0.336842105263158,2021
France,2021,lyon,nice,0.41578947368421,2022
France,2022,lyon,nice,0.515789473684211,2023
France,2023,lyon,nice,0.647058823529412,2024
France,2024,lyon,nice,0.758169934640523,2025
France,2018,lyon,nîmes olympique,0.342105263157895,2019
France,2019,lyon,nîmes olympique,0.342105263157895,2020
France,2020,lyon,nîmes olympique,0.257894736842105,2021
France,2017,lyon,psg,0.547368421052632,2018
France,2018,lyon,psg,0.484210526315789,2019
France,2019,lyon,psg,0.41578947368421,2020
France,2020,lyon,psg,0.321052631578947,2021
France,2021,lyon,psg,0.315789473684211,2022
France,2022,lyon,psg,0.363157894736842,2023
France,2023,lyon,psg,0.313725490196078,2024
France,2024,lyon,psg,0.261437908496732,2025
France,2017,lyon,r. strasbourg,0.118421052631579,2018
France,2018,lyon,r. strasbourg,0.1,2019
France,2019,lyon,r. strasbourg,0.131578947368421,2020
France,2020,lyon,r. strasbourg,0.121052631578947,2021
France,2021,lyon,r. strasbourg,0.168421052631579,2022
France,2022,lyon,r. strasbourg,0.252631578947368,2023
France,2023,lyon,r. strasbourg,0.281045751633987,2024
France,2024,lyon,r. strasbourg,0.366013071895425,2025
France,2017,lyon,saint-étienne,0.363157894736842,2018
France,2018,lyon,saint-étienne,0.315789473684211,2019
France,2019,lyon,saint-étienne,0.336842105263158,2020
France,2020,lyon,saint-étienne,0.331578947368421,2021
France,2021,lyon,saint-étienne,0.305263157894737,2022
France,2024,lyon,saint-étienne,0.26797385620915,2025
France,2017,lyon,sm caen,0.118421052631579,2018
France,2018,lyon,sm caen,0.0578947368421052,2019
France,2019,lyon,stade brestois,0.768421052631579,2020
France,2020,lyon,stade brestois,0.557894736842105,2021
France,2021,lyon,stade brestois,0.521052631578947,2022
France,2022,lyon,stade brestois,0.510526315789474,2023
France,2023,lyon,stade brestois,0.529411764705882,2024
France,2024,lyon,stade brestois,0.542483660130719,2025
France,2018,lyon,stade reims,0.397368421052632,2019
France,2019,lyon,stade reims,0.457894736842105,2020
France,2020,lyon,stade reims,0.410526315789474,2021
France,2021,lyon,stade reims,0.405263157894737,2022
France,2022,lyon,stade reims,0.447368421052632,2023
France,2023,lyon,stade reims,0.490196078431373,2024
France,2024,lyon,stade reims,0.457516339869281,2025
France,2017,lyon,stade rennais,0.418421052631579,2018
France,2018,lyon,stade rennais,0.368421052631579,2019
France,2019,lyon,stade rennais,0.4,2020
France,2020,lyon,stade rennais,0.421052631578947,2021
France,2021,lyon,stade rennais,0.510526315789474,2022
France,2022,lyon,stade rennais,0.642105263157895,2023
France,2023,lyon,stade rennais,0.705882352941176,2024
France,2024,lyon,stade rennais,0.686274509803922,2025
France,2017,lyon,toulouse,0.131578947368421,2018
France,2018,lyon,toulouse,0.0736842105263158,2019
France,2019,lyon,toulouse,0.0842105263157895,2020
France,2022,lyon,toulouse,0.147368421052632,2023
France,2023,lyon,toulouse,0.215686274509804,2024
France,2024,lyon,toulouse,0.30718954248366,2025
France,2017,lyon,troyes,0.0421052631578948,2018
