country,league,season,team_a,team_b,pos_diff,elo_diff,is_rival
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Frankfurt,Leipzig,999,61.0971679699999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Frankfurt,Leverkusen,999,13.42602539,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Frankfurt,Mainz,999,78.55883789,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Frankfurt,Mönchengladbach,999,12.86682129,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Frankfurt,Union Berlin,999,47.80737305,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Frankfurt,Wolfsburg,999,40.66052246,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Freiburg,Hertha BSC,999,76.97045899,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Freiburg,Hoffenheim,999,3.7878417999998,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Freiburg,Leverkusen,999,62.1333007799999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Freiburg,Mainz,999,29.8515625,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Freiburg,Mönchengladbach,999,35.8404541,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Freiburg,Stuttgart,999,57.2203369200001,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Freiburg,Union Berlin,999,0.899902339999926,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Freiburg,Wolfsburg,999,89.36779785,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Hertha BSC,Hoffenheim,999,80.7583007899998,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Hertha BSC,Mainz,999,47.11889649,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Hertha BSC,Stuttgart,999,19.7501220699999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Hertha BSC,Union Berlin,999,77.8703613299999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Hertha BSC,VfL Bochum,999,49.9956054600002,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Hoffenheim,Leverkusen,999,58.3454589800001,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Hoffenheim,Mainz,999,33.6394042999998,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Hoffenheim,Mönchengladbach,999,32.0526123000002,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Hoffenheim,Stuttgart,999,61.0081787199999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Hoffenheim,Union Berlin,999,2.88793945999987,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Hoffenheim,Wolfsburg,999,85.5799560500002,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Leipzig,Leverkusen,999,47.6711425799999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Leipzig,Mönchengladbach,999,73.9639892599998,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Leipzig,Wolfsburg,999,20.4366455099998,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Leverkusen,Mainz,999,91.9848632799999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Leverkusen,Mönchengladbach,999,26.2928466799999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Leverkusen,Union Berlin,999,61.23339844,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Leverkusen,Wolfsburg,999,27.2344970700001,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Mainz,Mönchengladbach,999,65.6920166,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Mainz,Stuttgart,999,27.3687744200001,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Mainz,Union Berlin,999,30.7514648399999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Mainz,VfL Bochum,999,97.1145019500002,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Mönchengladbach,Stuttgart,999,93.0607910200001,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Mönchengladbach,Union Berlin,999,34.9405517600001,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Mönchengladbach,Wolfsburg,999,53.52734375,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Stuttgart,Union Berlin,999,58.1202392600001,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Stuttgart,VfL Bochum,999,69.7457275300001,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,Union Berlin,Wolfsburg,999,88.4678955100001,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2020,VfL Bochum,Wolfsburg,999,90.9864501999998,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,1.FC Köln,Freiburg,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,1.FC Köln,Hoffenheim,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,1.FC Köln,Mainz,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,1.FC Köln,Union Berlin,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Arm. Bielefeld,Greuther Fürth,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Arm. Bielefeld,Hertha BSC,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Arm. Bielefeld,Stuttgart,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Augsburg,Hertha BSC,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Augsburg,Stuttgart,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Augsburg,VfL Bochum,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Augsburg,Wolfsburg,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Bayern Munich,Dortmund,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Bayern Munich,Leverkusen,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Dortmund,Leipzig,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Dortmund,Leverkusen,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Frankfurt,Hoffenheim,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Frankfurt,Mönchengladbach,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Frankfurt,VfL Bochum,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Frankfurt,Wolfsburg,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Freiburg,Leipzig,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Freiburg,Mainz,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Freiburg,Union Berlin,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Greuther Fürth,Hertha BSC,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Hertha BSC,Stuttgart,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Hoffenheim,Mainz,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Hoffenheim,Mönchengladbach,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Leipzig,Leverkusen,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Leipzig,Union Berlin,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Leverkusen,Union Berlin,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Mainz,Mönchengladbach,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Mönchengladbach,Wolfsburg,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,Stuttgart,VfL Bochum,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 21/22,2021,VfL Bochum,Wolfsburg,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,1.FC Köln,Augsburg,999,86.71447754,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,1.FC Köln,Frankfurt,999,38.92321778,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,1.FC Köln,Freiburg,999,41.4787597699999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,1.FC Köln,Hoffenheim,999,3.32409668000014,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,1.FC Köln,Leverkusen,999,76.74023438,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,1.FC Köln,Mainz,999,8.58190918000014,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,1.FC Köln,Mönchengladbach,999,36.44372559,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,1.FC Köln,Stuttgart,999,68.90026855,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,1.FC Köln,Union Berlin,999,64.7436523500001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,1.FC Köln,VfL Bochum,999,98.7531738299999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,1.FC Köln,Werder Bremen,999,83.02404785,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,1.FC Köln,Wolfsburg,999,24.6756591800001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Augsburg,Hertha BSC,999,16.1478271400001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Augsburg,Hoffenheim,999,83.3903808599998,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Augsburg,Mainz,999,78.1325683599998,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Augsburg,Stuttgart,999,17.81420899,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Augsburg,VfL Bochum,999,12.03869629,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Augsburg,Werder Bremen,999,3.69042968999997,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Augsburg,Wolfsburg,999,62.0388183599998,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Dortmund,Frankfurt,999,76.4464111300001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Dortmund,Freiburg,999,73.8908691400002,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Dortmund,Leipzig,999,5.85021973000016,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Dortmund,Leverkusen,999,38.6293945300001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Dortmund,Mönchengladbach,999,78.9259033200001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Dortmund,Union Berlin,999,50.62597656,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Frankfurt,Freiburg,999,2.55554198999994,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Frankfurt,Hoffenheim,999,42.2473144600001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Frankfurt,Leipzig,999,70.5961914,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Frankfurt,Leverkusen,999,37.8170166,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Frankfurt,Mainz,999,47.5051269600001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Frankfurt,Mönchengladbach,999,2.47949218999997,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Frankfurt,Union Berlin,999,25.8204345700001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Frankfurt,Wolfsburg,999,63.5988769600001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Freiburg,Hoffenheim,999,44.80285645,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Freiburg,Leipzig,999,68.04064941,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Freiburg,Leverkusen,999,35.2614746100001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Freiburg,Mainz,999,50.06066895,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Freiburg,Mönchengladbach,999,5.03503417999991,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Freiburg,Union Berlin,999,23.2648925800002,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Freiburg,Wolfsburg,999,66.15441895,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Hertha BSC,Hoffenheim,999,99.538208,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Hertha BSC,Mainz,999,94.2803954999999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Hertha BSC,Stuttgart,999,33.9620361300001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Hertha BSC,VfL Bochum,999,4.10913085000016,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Hertha BSC,Werder Bremen,999,19.8382568300001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Hertha BSC,Wolfsburg,999,78.1866454999999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Hoffenheim,Leverkusen,999,80.0643310600001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Hoffenheim,Mainz,999,5.2578125,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Hoffenheim,Mönchengladbach,999,39.7678222700001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Hoffenheim,Stuttgart,999,65.5761718699998,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Hoffenheim,Union Berlin,999,68.0677490300002,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Hoffenheim,VfL Bochum,999,95.4290771499998,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Hoffenheim,Werder Bremen,999,79.6999511699999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Hoffenheim,Wolfsburg,999,21.3515625,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Leipzig,Leverkusen,999,32.7791748,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Leipzig,Mönchengladbach,999,73.0756835899999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Leipzig,Union Berlin,999,44.7757568299999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Leverkusen,Mainz,999,85.3221435600001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Leverkusen,Mönchengladbach,999,40.29650879,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Leverkusen,Union Berlin,999,11.9965820299999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Mainz,Mönchengladbach,999,45.0256347700001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Mainz,Stuttgart,999,60.3183593699998,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Mainz,Union Berlin,999,73.3255615300002,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Mainz,VfL Bochum,999,90.1712646499998,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Mainz,Werder Bremen,999,74.4421386699999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Mainz,Wolfsburg,999,16.09375,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Mönchengladbach,Union Berlin,999,28.2999267600001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Mönchengladbach,Wolfsburg,999,61.1193847700001,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Stuttgart,VfL Bochum,999,29.85290528,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Stuttgart,Werder Bremen,999,14.1237793,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Stuttgart,Wolfsburg,999,44.2246093699998,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Union Berlin,Wolfsburg,999,89.4193115300002,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,VfL Bochum,Werder Bremen,999,15.7291259799999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,VfL Bochum,Wolfsburg,999,74.0775146499998,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2021,Werder Bremen,Wolfsburg,999,58.3483886699999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,1.FC Köln,Hoffenheim,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,1.FC Köln,Mainz,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,1.FC Köln,Mönchengladbach,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,1.FC Köln,Werder Bremen,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Augsburg,FC Schalke 04,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Augsburg,Stuttgart,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Augsburg,VfL Bochum,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Augsburg,Werder Bremen,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Bayern Munich,Dortmund,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Bayern Munich,Leipzig,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Dortmund,Leipzig,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Dortmund,Union Berlin,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,FC Schalke 04,Hertha BSC,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,FC Schalke 04,Stuttgart,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Frankfurt,Freiburg,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Frankfurt,Leverkusen,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Frankfurt,Mainz,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Frankfurt,Wolfsburg,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Freiburg,Leipzig,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Freiburg,Leverkusen,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Freiburg,Union Berlin,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Hertha BSC,Stuttgart,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Hoffenheim,Mönchengladbach,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Hoffenheim,VfL Bochum,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Hoffenheim,Werder Bremen,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Leipzig,Union Berlin,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Leverkusen,Union Berlin,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Leverkusen,Wolfsburg,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Mainz,Mönchengladbach,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Mainz,Wolfsburg,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Mönchengladbach,Wolfsburg,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,Stuttgart,VfL Bochum,2,999,TRUE
Germany,Games of Matchday 34 Bundesliga 22/23,2022,VfL Bochum,Werder Bremen,1,999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,1.FC Köln,Augsburg,999,66.80200195,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,1.FC Köln,Frankfurt,999,68.8968505800001,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,1.FC Köln,Freiburg,999,89.8598632799999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,1.FC Köln,Heidenheim,999,97.44042969,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,1.FC Köln,Hoffenheim,999,13.54748535,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,1.FC Köln,Mainz,999,19.4439697299999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,1.FC Köln,Mönchengladbach,999,16.78942871,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,1.FC Köln,Stuttgart,999,17.1894531299999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,1.FC Köln,VfL Bochum,999,52.7191162100001,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,1.FC Köln,Werder Bremen,999,59.3715820299999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,1.FC Köln,Wolfsburg,999,69.7263183600001,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Augsburg,Darmstadt 98,999,45.43591309,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Augsburg,Heidenheim,999,30.63842774,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Augsburg,Hoffenheim,999,53.2545166,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Augsburg,Mainz,999,86.2459716799999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Augsburg,Mönchengladbach,999,83.59143066,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Augsburg,Stuttgart,999,49.61254882,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Augsburg,VfL Bochum,999,14.0828857399999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Augsburg,Werder Bremen,999,7.43041992000008,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Darmstadt 98,Heidenheim,999,14.79748535,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Darmstadt 98,Hoffenheim,999,98.69042969,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Darmstadt 98,Stuttgart,999,95.04846191,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Darmstadt 98,VfL Bochum,999,59.5187988299999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Darmstadt 98,Werder Bremen,999,52.8663330100001,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Dortmund,Freiburg,999,95.2083740200001,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Dortmund,Leipzig,999,15.78222656,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Dortmund,Leverkusen,999,68.69689941,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Dortmund,Union Berlin,999,82.40478515,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Frankfurt,Freiburg,999,20.9630126999998,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Frankfurt,Hoffenheim,999,82.4443359300001,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Frankfurt,Leverkusen,999,47.4744873099999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Frankfurt,Mainz,999,49.4528808500002,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Frankfurt,Mönchengladbach,999,52.1074218700001,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Frankfurt,Stuttgart,999,86.08630371,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Frankfurt,Union Berlin,999,33.7666015699999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Frankfurt,Wolfsburg,999,0.829467779999959,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Freiburg,Leipzig,999,79.42614746,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Freiburg,Leverkusen,999,26.5114746100001,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Freiburg,Mainz,999,70.41589355,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Freiburg,Mönchengladbach,999,73.0704345699999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Freiburg,Union Berlin,999,12.8035888700001,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Freiburg,Wolfsburg,999,20.1335449199998,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Freiburg,Wolfsburg,999,15.3889160199999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Heidenheim,Hoffenheim,999,83.89294434,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Heidenheim,Stuttgart,999,80.25097656,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Heidenheim,VfL Bochum,999,44.7213134799999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Heidenheim,Werder Bremen,999,38.0688476600001,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Hoffenheim,Mainz,999,32.9914550799999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Hoffenheim,Mönchengladbach,999,30.33691406,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Hoffenheim,Stuttgart,999,3.64196777999996,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Hoffenheim,VfL Bochum,999,39.1716308600001,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Hoffenheim,Werder Bremen,999,45.8240966799999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Hoffenheim,Wolfsburg,999,83.27380371,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Leipzig,Leverkusen,999,52.91467285,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Leipzig,Union Berlin,999,66.6225585899999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Leipzig,Wolfsburg,999,99.5596923799999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Leverkusen,Mainz,999,96.92736816,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Leverkusen,Mönchengladbach,999,99.5819091799999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Leverkusen,Union Berlin,999,13.7078857399999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Leverkusen,Wolfsburg,999,46.6450195299999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Mainz,Mönchengladbach,999,2.6545410199999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Mainz,Stuttgart,999,36.6334228599999,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Mainz,Union Berlin,999,83.2194824200001,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Mainz,VfL Bochum,999,72.16308594,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Mainz,Werder Bremen,999,78.8155517599998,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Mainz,Wolfsburg,999,50.2823486300001,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Mönchengladbach,Stuttgart,999,33.97888184,TRUE
Germany,Games of Matchday 34 Bundesliga 23/24,2022,Mönchengladbach,Union Berlin,999,85.87402344,TRUE
