country,league,season,team_a,team_b,pos_diff,team_a_low,team_b_low,country_low,league_low
Italy,Games of Matchday 38 Serie A 23/24,2023,AC Milan,Juventus,1,ac milan,juventus,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Atalanta,Bologna,1,atalanta,bologna,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Atalanta,Juventus,1,atalanta,juventus,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Atalanta,Roma,2,atalanta,roma,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Bologna,Juventus,2,bologna,juventus,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Bologna,Lazio,2,bologna,lazio,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Bologna,Roma,1,bologna,roma,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Cagliari,FC Empoli,1,cagliari,fc empoli,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Cagliari,Frosinone,2,cagliari,frosinone,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Cagliari,Lecce,2,cagliari,lecce,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Cagliari,Udinese,1,cagliari,udinese,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,FC Empoli,Frosinone,1,fc empoli,frosinone,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,FC Empoli,Sassuolo,2,fc empoli,sassuolo,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,FC Empoli,Udinese,2,fc empoli,udinese,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Fiorentina,Lazio,1,fiorentina,lazio,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Fiorentina,Napoli,2,fiorentina,napoli,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Fiorentina,Roma,2,fiorentina,roma,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Fiorentina,Torino,1,fiorentina,torino,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Frosinone,Salernitana,2,frosinone,salernitana,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Frosinone,Sassuolo,1,frosinone,sassuolo,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Genoa,Hellas Verona,2,genoa,hellas verona,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Genoa,Monza,1,genoa,monza,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Genoa,Napoli,1,genoa,napoli,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Genoa,Torino,2,genoa,torino,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Hellas Verona,Lecce,1,hellas verona,lecce,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Hellas Verona,Monza,1,hellas verona,monza,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Hellas Verona,Udinese,2,hellas verona,udinese,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Inter,Juventus,2,inter,juventus,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Lazio,Roma,1,lazio,roma,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Lazio,Torino,2,lazio,torino,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Lecce,Monza,2,lecce,monza,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Lecce,Udinese,1,lecce,udinese,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Monza,Napoli,2,monza,napoli,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Napoli,Torino,1,napoli,torino,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 23/24,2023,Salernitana,Sassuolo,1,salernitana,sassuolo,italy,games of matchday 38 serie a 23/24
Italy,Games of Matchday 38 Serie A 24/25,2024,AC Milan,Bologna,1,ac milan,bologna,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,AC Milan,Como,2,ac milan,como,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,AC Milan,Fiorentina,2,ac milan,fiorentina,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,AC Milan,Lazio,1,ac milan,lazio,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Atalanta,Inter,1,atalanta,inter,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Atalanta,Juventus,1,atalanta,juventus,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Atalanta,Napoli,2,atalanta,napoli,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Atalanta,Roma,2,atalanta,roma,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Bologna,Como,1,bologna,como,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Bologna,Lazio,2,bologna,lazio,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Bologna,Torino,2,bologna,torino,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Cagliari,Genoa,2,cagliari,genoa,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Cagliari,Hellas Verona,1,cagliari,hellas verona,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Cagliari,Lecce,2,cagliari,lecce,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Cagliari,Parma,1,cagliari,parma,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Como,Torino,1,como,torino,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Como,Udinese,2,como,udinese,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,FC Empoli,Lecce,1,fc empoli,lecce,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,FC Empoli,Monza,2,fc empoli,monza,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,FC Empoli,Parma,2,fc empoli,parma,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,FC Empoli,Venezia,1,fc empoli,venezia,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Fiorentina,Juventus,2,fiorentina,juventus,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Fiorentina,Lazio,1,fiorentina,lazio,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Fiorentina,Roma,1,fiorentina,roma,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Genoa,Hellas Verona,1,genoa,hellas verona,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Genoa,Torino,2,genoa,torino,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Genoa,Udinese,1,genoa,udinese,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Hellas Verona,Parma,2,hellas verona,parma,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Hellas Verona,Udinese,2,hellas verona,udinese,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Inter,Juventus,2,inter,juventus,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Inter,Napoli,1,inter,napoli,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Juventus,Roma,1,juventus,roma,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Lazio,Roma,2,lazio,roma,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Lecce,Parma,1,lecce,parma,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Lecce,Venezia,2,lecce,venezia,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Monza,Venezia,1,monza,venezia,italy,games of matchday 38 serie a 24/25
Italy,Games of Matchday 38 Serie A 24/25,2024,Torino,Udinese,1,torino,udinese,italy,games of matchday 38 serie a 24/25
Spain,Games of Matchday 38 LaLiga 17/18,2017,Alavés,Athletic Club,2,alavés,athletic club,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Alavés,Celta de Vigo,1,alavés,celta de vigo,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Alavés,Levante,1,alavés,levante,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Alavés,Real Sociedad,2,alavés,real sociedad,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Athletic Club,CD Leganés,1,athletic club,cd leganés,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Athletic Club,Dep. La Coruña,2,athletic club,dep. la coruña,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Athletic Club,Levante,1,athletic club,levante,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Atlético,Barcelona,1,atlético,barcelona,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Atlético,Real Madrid,1,atlético,real madrid,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Atlético,Valencia,2,atlético,valencia,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Barcelona,Real Madrid,2,barcelona,real madrid,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,CD Leganés,Dep. La Coruña,1,cd leganés,dep. la coruña,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,CD Leganés,Levante,2,cd leganés,levante,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,CD Leganés,UD Las Palmas,2,cd leganés,ud las palmas,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Celta de Vigo,Espanyol,2,celta de vigo,espanyol,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Celta de Vigo,Levante,2,celta de vigo,levante,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Celta de Vigo,Real Sociedad,1,celta de vigo,real sociedad,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Dep. La Coruña,Málaga CF,2,dep. la coruña,málaga cf,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Dep. La Coruña,UD Las Palmas,1,dep. la coruña,ud las palmas,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Espanyol,Girona,1,espanyol,girona,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Espanyol,Real Sociedad,1,espanyol,real sociedad,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Espanyol,SD Eibar,2,espanyol,sd eibar,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Getafe,Girona,2,getafe,girona,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Getafe,Real Betis,2,getafe,real betis,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Getafe,SD Eibar,1,getafe,sd eibar,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Getafe,Sevilla FC,1,getafe,sevilla fc,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Girona,Real Sociedad,2,girona,real sociedad,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Girona,SD Eibar,1,girona,sd eibar,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Málaga CF,UD Las Palmas,1,málaga cf,ud las palmas,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Real Betis,Sevilla FC,1,real betis,sevilla fc,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Real Betis,Valencia,2,real betis,valencia,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Real Betis,Villarreal,1,real betis,villarreal,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Real Madrid,Valencia,1,real madrid,valencia,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Real Madrid,Villarreal,2,real madrid,villarreal,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,SD Eibar,Sevilla FC,2,sd eibar,sevilla fc,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Sevilla FC,Villarreal,2,sevilla fc,villarreal,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 17/18,2017,Valencia,Villarreal,1,valencia,villarreal,spain,games of matchday 38 laliga 17/18
Spain,Games of Matchday 38 LaLiga 18/19,2018,Alavés,CD Leganés,2,alavés,cd leganés,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Alavés,Real Betis,1,alavés,real betis,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Alavés,Real Sociedad,2,alavés,real sociedad,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Alavés,SD Eibar,1,alavés,sd eibar,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Athletic Club,Espanyol,1,athletic club,espanyol,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Athletic Club,Real Betis,2,athletic club,real betis,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Athletic Club,Real Sociedad,1,athletic club,real sociedad,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Athletic Club,Sevilla FC,2,athletic club,sevilla fc,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Atlético,Barcelona,1,atlético,barcelona,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Atlético,Real Madrid,1,atlético,real madrid,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Atlético,Valencia,2,atlético,valencia,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Barcelona,Real Madrid,2,barcelona,real madrid,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,CD Leganés,Levante,2,cd leganés,levante,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,CD Leganés,SD Eibar,1,cd leganés,sd eibar,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,CD Leganés,Villarreal,1,cd leganés,villarreal,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Celta de Vigo,Girona,1,celta de vigo,girona,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Celta de Vigo,Levante,2,celta de vigo,levante,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Celta de Vigo,Real Valladolid,1,celta de vigo,real valladolid,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Celta de Vigo,SD Huesca,2,celta de vigo,sd huesca,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Espanyol,Getafe,2,espanyol,getafe,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Espanyol,Real Sociedad,2,espanyol,real sociedad,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Espanyol,Sevilla FC,1,espanyol,sevilla fc,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Getafe,Real Madrid,2,getafe,real madrid,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Getafe,Sevilla FC,1,getafe,sevilla fc,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Getafe,Valencia,1,getafe,valencia,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Girona,Rayo Vallecano,2,girona,rayo vallecano,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Girona,Real Valladolid,2,girona,real valladolid,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Girona,SD Huesca,1,girona,sd huesca,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Levante,Real Valladolid,1,levante,real valladolid,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Levante,Villarreal,1,levante,villarreal,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Rayo Vallecano,SD Huesca,1,rayo vallecano,sd huesca,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Real Betis,Real Sociedad,1,real betis,real sociedad,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Real Betis,SD Eibar,2,real betis,sd eibar,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Real Madrid,Valencia,1,real madrid,valencia,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Real Valladolid,Villarreal,2,real valladolid,villarreal,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,SD Eibar,Villarreal,2,sd eibar,villarreal,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 18/19,2018,Sevilla FC,Valencia,2,sevilla fc,valencia,spain,games of matchday 38 laliga 18/19
Spain,Games of Matchday 38 LaLiga 19/20,2019,Alavés,CD Leganés,2,alavés,cd leganés,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Alavés,Celta de Vigo,1,alavés,celta de vigo,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Alavés,Real Betis,1,alavés,real betis,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Alavés,SD Eibar,2,alavés,sd eibar,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Athletic Club,CA Osasuna,1,athletic club,ca osasuna,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Athletic Club,Levante,1,athletic club,levante,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Athletic Club,Real Valladolid,2,athletic club,real valladolid,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Athletic Club,Valencia,2,athletic club,valencia,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Atlético,Barcelona,1,atlético,barcelona,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Atlético,Real Madrid,2,atlético,real madrid,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Atlético,Sevilla FC,1,atlético,sevilla fc,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Atlético,Villarreal,2,atlético,villarreal,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Barcelona,Real Madrid,1,barcelona,real madrid,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Barcelona,Sevilla FC,2,barcelona,sevilla fc,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,CA Osasuna,Getafe,2,ca osasuna,getafe,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,CA Osasuna,Levante,2,ca osasuna,levante,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,CA Osasuna,Valencia,1,ca osasuna,valencia,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,CD Leganés,Celta de Vigo,1,cd leganés,celta de vigo,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,CD Leganés,Espanyol,2,cd leganés,espanyol,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,CD Leganés,RCD Mallorca,1,cd leganés,rcd mallorca,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Celta de Vigo,RCD Mallorca,2,celta de vigo,rcd mallorca,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Celta de Vigo,Real Betis,2,celta de vigo,real betis,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Espanyol,RCD Mallorca,1,espanyol,rcd mallorca,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Getafe,Granada CF,1,getafe,granada cf,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Getafe,Real Sociedad,2,getafe,real sociedad,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Getafe,Valencia,1,getafe,valencia,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Granada CF,Real Sociedad,1,granada cf,real sociedad,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Granada CF,Valencia,2,granada cf,valencia,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Granada CF,Villarreal,2,granada cf,villarreal,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Levante,Real Valladolid,1,levante,real valladolid,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Levante,SD Eibar,2,levante,sd eibar,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Real Betis,Real Valladolid,2,real betis,real valladolid,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Real Betis,SD Eibar,1,real betis,sd eibar,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Real Sociedad,Sevilla FC,2,real sociedad,sevilla fc,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Real Sociedad,Villarreal,1,real sociedad,villarreal,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Real Valladolid,SD Eibar,1,real valladolid,sd eibar,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 19/20,2019,Sevilla FC,Villarreal,1,sevilla fc,villarreal,spain,games of matchday 38 laliga 19/20
Spain,Games of Matchday 38 LaLiga 20/21,2020,Alavés,Elche CF,1,alavés,elche cf,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Alavés,Getafe,1,alavés,getafe,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Alavés,Levante,2,alavés,levante,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Alavés,SD Huesca,2,alavés,sd huesca,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Athletic Club,CA Osasuna,2,athletic club,ca osasuna,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Athletic Club,Celta de Vigo,1,athletic club,celta de vigo,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Athletic Club,Granada CF,1,athletic club,granada cf,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Athletic Club,Villarreal,2,athletic club,villarreal,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Atlético,Barcelona,2,atlético,barcelona,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Atlético,Real Madrid,1,atlético,real madrid,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Barcelona,Real Madrid,1,barcelona,real madrid,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Barcelona,Real Sociedad,2,barcelona,real sociedad,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Barcelona,Sevilla FC,1,barcelona,sevilla fc,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,CA Osasuna,Cádiz CF,1,ca osasuna,cádiz cf,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,CA Osasuna,Granada CF,1,ca osasuna,granada cf,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,CA Osasuna,Valencia,2,ca osasuna,valencia,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Celta de Vigo,Granada CF,2,celta de vigo,granada cf,spain,games of matchday 38 laliga 20/21
